title,artist,top10,peak_rank,ar1_coef,ma1_coef,ar1_manual,model_aic,mean_streams,std_streams,trend_slope,peak_day,volatility,early_late_ratio,danceability,energy,valence,tempo,acousticness,loudness,speechiness
All I Want,Kodaline,0,58,-0.30303493989829855,-0.9964083961246137,-0.3438880517423291,295.97767558254895,4367.809523809524,306.44188745256014,-12.475324675324615,1,386.26714848664,1.02496270512183,0.188,0.411,0.159,187.376,0.174,-9.733,0.0484
All In,Lil Baby,0,34,-0.11650498806618066,-0.9983857176285551,-0.5468201426130325,562.0874179735488,195528.33333333334,229579.01275498932,-8038.0064935064875,1,352596.0951292959,1.5193273059528016,0.836,0.649,0.294,95.084,0.0716,-6.442,0.332
All My Life,Foo Fighters,0,24,0.3319989814802964,-0.9970159370804682,-0.3454598060978675,360.53545877123145,4399.2,2844.509546477213,251.49323308270678,15,2975.39744499431,1.0,0.577,0.604,0.637,167.719,0.000218,-5.703,0.0495
All Night Parking (with Erroll Garner) Interlude,Adele,1,9,-0.03157334491333036,-0.9998139806887132,-0.46182612506213844,489.91989458642513,25553.238095238095,36217.69762725816,-513.5025974025974,3,53709.385526623744,1.2374258261538844,0.734,0.497,0.307,127.989,0.67,-9.666,0.166
All On Me,Devin Dawson,0,128,-0.3734981255905717,-0.5347038318915137,-0.6467126527605942,528.0257437205668,146872.09523809524,91038.86238404676,2277.362337662341,18,145108.449278419,0.8287805621156713,0.634,0.666,0.625,80.989,0.139,-5.489,0.029
All Star,Smash Mouth,0,77,0.2552000355838667,-0.7932048173163097,-0.3300054484038049,449.62700346721863,7986.714285714285,12633.525335176948,230.48441558441527,12,16978.28201085139,0.7652659377316531,0.731,0.867,0.776,104.019,0.0395,-5.881,0.032
All The Small Things,blink-182,0,80,-0.21896639233310486,-0.8961265540456295,-0.5446198102192678,313.04235875158093,31082.5,26995.138815693677,1837.0791208791215,9,43828.577318630225,1.0,0.434,0.897,0.684,148.726,0.0103,-4.918,0.0488
All The Stars (with SZA),Kendrick Lamar,1,1,-0.14284197230218587,-0.7200984754593874,-0.9257331786567744,559.9078833252062,81227.80952380953,214195.37110480617,10783.553246753245,19,306559.3003197383,0.2502903909268414,0.698,0.633,0.552,96.924,0.0605,-4.946,0.0597
All We Got (feat. KIDDO),Robin Schulz,1,2,-0.24172412215218497,-0.7111441201284531,-0.5932172391956351,496.96997832209956,34607.95238095238,40787.344131279824,-188.0714285714274,2,66411.9662963498,0.9142075691281241,0.504,0.76,0.64,183.933,0.286,-4.246,0.0426
All of Me,John Legend,0,15,-0.03383212103598221,-0.9175699832343788,-0.4921602071586152,518.7819734348831,24638.333333333332,74135.5588322168,2602.135064935064,15,110542.17398544097,0.10908688069984848,0.422,0.264,0.331,119.93,0.922,-7.064,0.0322
All the Pretty Girls,KALEO,0,66,-0.42834826659314734,0.3722936268413166,-0.03928808795516747,394.4688009225269,6073.476190476191,3972.2025630390576,25.58831168831171,10,3807.8566001754843,1.139818185981544,0.466,0.496,0.352,74.747,0.626,-6.606,0.0302
All the Time,Zara Larsson,0,17,-0.20282050378208205,-0.6045998139814746,-0.37472841714221794,543.9088062428755,33707.619047619046,60507.74000428626,-3031.1506493506463,1,85004.26998951288,2.8550408379574788,0.665,0.799,0.5,101.976,0.18,-2.868,0.0617
Almost (Sweet Music),Hozier,1,10,-0.12041688623171715,-0.9060456531024457,-0.5268748696691574,549.6082858987377,72575.19047619047,160880.0839441243,4312.399999999998,14,251181.15810547973,0.3003785374081208,0.523,0.687,0.711,90.036,0.0215,-5.601,0.105
Alone,Alan Walker,1,1,-0.09129436480845529,-0.9997862122409349,-0.5399557040449162,481.5606586373679,21059.809523809523,30821.840823890496,-820.4233766233762,4,46866.229118737516,2.265289041204348,0.673,0.914,0.183,97.021,0.229,-3.962,0.0496
Alone,Marshmello,1,10,-0.07167067334155999,-0.999681926187504,-0.3221576541811035,441.8261595637814,13238.190476190477,11253.382110108045,2.5194805194805103,8,16701.306199216877,0.9514721396374797,0.631,0.953,0.422,141.99,0.0241,-3.739,0.0343
Alone With You,Arz,0,23,0.0626216819018322,-0.9999926936219147,-0.2524340913109504,481.01591916679564,35413.619047619046,29914.584241320583,435.6999999999992,9,42659.69718771454,0.7600876459992943,0.768,0.374,0.398,75.503,0.288,-12.49,0.723
Alone with You,Arz,0,72,-0.039448762790604296,-0.9197518398068392,-0.28853234603996175,477.75908615730617,34010.47619047619,26223.826773192075,-924.050649350649,16,39070.276251230935,1.5017792412629019,0.768,0.374,0.398,75.503,0.288,-12.49,0.723
Alors On Danse - Radio Edit,Stromae,0,35,0.11952130543172981,-0.8877233175922754,-0.5621772504694774,382.21254548997445,19242.529411764706,25687.080898238793,-1344.8725490196073,6,35319.68560497637,1.0,0.791,0.59,0.714,119.951,0.0994,-9.206,0.0793
Alors on danse - Radio Edit,Stromae,0,33,-0.37021131983324174,-0.9762000505408102,-0.5493616821701005,365.96596804302294,5985.523809523809,2084.7634014221608,-174.33896103896097,14,2986.339717781619,1.440169917434486,0.791,0.59,0.714,119.951,0.0994,-9.206,0.0793
Alright,Jain,1,7,0.3234997779066999,-0.9999999709046588,-0.010563369936229356,405.14307360662616,30636.380952380954,4715.171233331531,-150.82207792207848,0,5499.988289987534,1.0491416329355112,0.685,0.611,0.598,184.055,0.0181,-8.057,0.068
Am I The Only One (with Astrid S & HRVY),R3HAB,0,19,-0.3631861730615441,-0.999999977592902,-0.3492136292069458,422.5647891130599,19974.14285714286,8315.276299196124,-653.0038961038955,1,11640.031947980211,1.5868312294413676,0.724,0.593,0.455,139.896,0.396,-7.741,0.0561
Amarillo,J Balvin,1,1,-0.18383801581154832,-0.864013176737401,-0.6399894669013209,564.8865610067251,113633.28571428571,239679.06290926042,11157.163636363637,10,374687.1469832666,0.057029540587401395,0.641,0.857,0.961,122.728,0.013,-5.725,0.301
Ambiente,J Balvin,1,5,-0.1583580848843766,-0.9368543070072397,-0.5558424114444845,472.21166144436063,16062.190476190477,23649.804738183255,-576.5155844155846,6,37402.56590743475,2.050935757550397,0.789,0.736,0.782,81.014,0.136,-6.279,0.0896
American Girl,Tom Petty and the Heartbreakers,0,22,-0.10907560257185515,-0.9999942412302147,-0.5498451929563825,426.10140237378215,243912.6875,232142.16576559254,6886.163235294121,2,363475.1147974538,1.0,0.552,0.823,0.775,114.514,0.445,-5.988,0.0332
American Pie,Don McLean,0,85,-0.5925255929997805,0.9999999997720558,0.1650706296076164,498.7630924988222,45974.52380952381,77302.53148729782,-6415.712987012991,0,55681.01063870428,4.670139268906643,0.531,0.481,0.491,138.45,0.699,-11.709,0.06
American Sports,Arctic Monkeys,1,9,0.39653180041177766,-0.8920739340834855,-0.10042720927699927,531.4289291072978,51306.333333333336,111271.70048828928,7108.101298701298,17,127217.23339802473,0.13344397429982033,0.372,0.865,0.594,176.689,0.00169,-4.288,0.0513
Amiga Mía,Los Prisioneros,0,86,-0.9998941217323781,0.9998068949011876,-0.16548167280011358,284.1344293404376,25291.4,4623.44279803121,-482.99642857142743,2,4642.092134776635,1.0,0.791,0.605,0.903,135.275,0.014,-7.699,0.0519
Amiga mía,Alejandro Sanz,0,159,-0.9999978837345416,0.9999995566542144,0.0017891050164750965,393.4696066238239,2107.4285714285716,3594.5882547363376,-210.15324675324686,0,3706.3234407563514,2.668972746331237,0.629,0.703,0.402,144.016,0.519,-4.875,0.0504
Amor Completo,Mon Laferte,1,10,-0.4195822017142442,-0.5017512880356138,-0.7154812612324684,430.7947675363217,19578.52380952381,8961.64500003074,477.36883116883087,15,13155.746334872074,0.6435591401346386,0.389,0.418,0.347,175.567,0.664,-8.976,0.027
Angel Baby,Troye Sivan,0,12,-0.16646661486050965,-0.9999999974813032,-0.5024907840085533,571.078055247131,66690.85714285714,190955.98568812248,-9352.494805194803,2,285666.85695184785,22.78295733489188,0.559,0.559,0.338,72.498,0.0145,-6.425,0.0358
Ani Kuni,Polo & Pan,0,102,-0.5507765468176095,0.998221669289698,0.02779584470604768,394.7503779942387,44495.666666666664,4722.043043846224,480.44675324675273,16,4168.845769514627,0.8495972077879168,0.661,0.623,0.0491,121.002,0.198,-6.157,0.0292
Ani Kuni - Edit,Polo & Pan,0,16,0.40688261029747236,-0.961771063905907,-0.016932429765647815,425.8345778018776,60081.857142857145,15773.098455419398,2242.58961038961,16,9403.381774659583,0.5583343266115488,0.704,0.669,0.305,121.005,0.0862,-5.691,0.0309
Animals,Maroon 5,0,63,-0.2068645985470697,-0.1226076845293131,-0.3357774370890306,465.1811585532567,22530.52380952381,23776.6281754224,1354.8740259740257,14,23353.024102672443,0.34645928084138716,0.279,0.742,0.328,189.868,0.000185,-6.46,0.0898
Anonymat,Djadja & Dinaz,0,17,-0.9999999946623285,-0.5182660262445282,-0.7039783622085184,376.5935422222633,65238.25,44216.148887454,-3572.020588235294,1,76491.54793907335,1.0,0.765,0.516,0.55,141.007,0.216,-10.779,0.404
"Another Brick in the Wall, Pt. 2",Pink Floyd,0,22,0.39318821074449734,-0.999987920114985,-0.31863188244182217,338.01659015433586,3009.1428571428573,955.2186130093236,-52.56363636363635,8,1051.3711571086587,1.3391381872213968,0.693,0.394,0.721,104.114,0.0782,-15.882,0.0428
Another Life (feat. Alida),Lucas & Steve,0,64,0.7958942572157541,-0.9999975816664797,0.007691129725928538,416.20699320924405,19930.14285714286,11230.172000912007,1425.4999999999998,20,6674.074057687702,0.38573994836519887,0.541,0.653,0.264,123.854,0.00531,-5.954,0.04
Another Love,Tom Odell,1,2,0.09630742612912782,-0.8648583106142658,-0.4621424070555122,441.31612358844365,8961.47619047619,10921.656662312414,279.41168831168847,11,14990.765670572002,0.4821023271076595,0.445,0.537,0.131,122.769,0.695,-8.532,0.04
Anpanman,BTS,1,7,-0.05523907715168629,-0.8387402967572437,-0.5244601135922704,514.9614879816997,26656.380952380954,66492.32350499545,2092.6129870129867,14,100245.90609845372,0.19268627848975428,0.813,0.876,0.757,98.989,0.024,-2.92,0.0922
Answer,Lilas Ikuta,0,103,0.054960106083448174,-0.9991051552636545,-0.2681355023056484,377.4389975493868,38617.380952380954,2294.104773548527,75.42337662337684,13,3181.403958553519,0.9984078428481922,0.622,0.475,0.388,79.954,0.512,-6.199,0.036
Answer : Love Myself,BTS,1,7,-0.027530191064749104,-0.8149542174839909,-0.4543288833886567,502.8416154264477,27834.85714285714,50864.40156064405,3112.3649350649353,16,71876.52559737428,0.16082033096926715,0.568,0.793,0.45,108.051,0.189,-3.749,0.0406
Antes De Ti,Mon Laferte,0,74,-0.2734739056422038,-0.60122353828612,-0.4049297353592186,464.21038057901484,37050.95238095238,25254.098419815593,-2779.8675324675314,1,27489.79707709753,4.117672257554289,0.518,0.598,0.322,92.026,0.239,-4.579,0.0251
Antes Que No,David Bisbal,0,22,-0.4451937838836415,0.18487364996647307,-0.1939982969544096,429.58040851981247,77186.90476190476,7881.16546194462,192.5506493506504,4,9235.038225557055,1.0048523778344736,0.635,0.924,0.666,94.008,0.153,-4.856,0.0546
Anti-Romantic,TOMORROW X TOGETHER,0,20,-0.5175652996675879,0.026246648483333013,-0.08957338941109068,608.5318831668566,69135.23809523809,182687.4494224141,-8956.464935064943,0,200684.76947705823,2.6604473117521423,0.641,0.489,0.206,142.977,0.0509,-8.668,0.11
Antidote,Travis Scott,0,151,-0.8227213241612263,-0.4975584042326063,-0.23953939121387818,475.7530472086917,143200.2380952381,31340.417338371717,2595.8103896103917,19,35883.024970729544,0.8185467290634607,0.713,0.526,0.131,131.05,0.00767,-5.046,0.032
Antídoto - Ao Vivo,Matheus & Kauan,0,137,0.12145569116638838,-0.9840469262773275,-0.2779364725903845,388.0728929548299,38636.380952380954,2946.8144943988405,33.90129870129871,17,4025.4839199778207,0.9745950112006685,0.45,0.806,0.43,178.331,0.585,-4.741,0.13
Any song,ZICO,1,6,-0.2540446428697808,-0.9999999461656928,-0.6495591405931674,445.323697836637,14837.761904761905,12790.114403988737,304.18701298701313,14,20662.299797638694,0.723166149917928,0.874,0.787,0.896,108.007,0.118,-2.416,0.129
Anybody,Burna Boy,0,44,-0.14522620424284743,0.9998903327845805,0.24617750245123132,177.0800015731048,1613.5384615384614,497.42500252409377,-99.81318681318682,0,341.60877558335,1.0,0.863,0.882,0.643,103.988,0.0134,-2.396,0.0611
Anymore,JEON SOMI,0,69,-0.13024266690579814,-0.9349068689854151,-0.6869382356750176,451.5779939283413,14882.619047619048,14971.610033584646,749.2506493506493,20,21683.12262198413,0.5220410202539105,0.731,0.549,0.45,137.932,0.0157,-6.749,0.0329
Aomine Daiki,quiizzzmeow,1,1,-0.10897338211593642,-0.9999999657598925,-0.41061481957884804,508.9030266325691,46048.80952380953,58119.73236724262,435.99350649350697,4,88931.20411265946,0.8135292506259117,0.51,0.817,0.159,82.466,0.0263,-6.192,0.0474
Apocalypse,Cigarettes After Sex,0,87,0.12782552266137975,-0.4810118955150573,-0.29863560695049096,325.54962224837084,1883.6190476190477,888.9338438178667,-90.19480519480518,10,720.5506574835665,2.1384136858475897,0.37,0.467,0.182,94.485,0.0205,-9.013,0.0273
Apologize,OneRepublic,0,70,-0.03926648593828415,-0.9994136624991983,-0.3966402768323116,440.4592515107321,7954.809523809524,11429.875150836899,-600.164935064935,2,16199.505217444143,2.7484001818372557,0.593,0.74,0.502,118.008,0.363,-6.12,0.0339
Apricots,Bicep,0,35,-0.4262507838698736,-0.5975627692750066,-0.7404309106551614,482.3869831930336,26430.04761904762,33870.6611510206,2308.7714285714283,13,51238.18155984851,0.3270631844987363,0.819,0.599,0.489,127.986,0.347,-6.778,0.039
Arabella,Arctic Monkeys,0,59,-0.052540439200894004,-0.9990499192213649,-0.536518591530111,342.7116991695329,2815.4210526315787,2384.849511213598,-46.56842105263154,11,3603.8894506962206,1.0,0.579,0.558,0.506,179.949,0.0202,-6.986,0.0895
Arcade,Duncan Laurence,1,1,-0.5247215090390224,-0.9986530824664329,-0.2469761179153128,470.4212082332406,137963.85714285713,27495.20840556234,2257.9376623376643,15,31791.918226610673,0.8176035402006742,0.45,0.329,0.266,71.884,0.818,-12.603,0.0441
Are You Bored Yet? (feat. Clairo),Wallows,0,54,-0.07481955114772612,-0.8048853999798264,-0.5135859708259826,530.2856518136416,121469.09523809524,100687.08061679902,-3256.755844155841,13,147250.91200338115,1.5361921804707233,0.682,0.683,0.64,120.023,0.156,-6.444,0.0287
Are You Dead Yet?,Children Of Bodom,1,8,0.9999672357965902,-0.9999605712240173,0.22238613526826992,300.92237791899925,10686.64705882353,6330.7285608156235,-1126.0220588235284,0,2286.738999098935,1.0,0.461,0.961,0.416,96.009,6.39e-06,-3.011,0.0479
Are You Gonna Be My Girl,Jet,0,81,-0.690179970498925,-0.9999868262310863,-0.8405846635065085,291.45292144264954,33320.857142857145,18270.157172899442,2170.879120879121,2,30940.483886012382,1.0,0.613,0.953,0.537,105.046,0.00148,-3.435,0.0855
Arıyorum,EDIS,1,3,0.4937728698899322,-0.10499401408808001,0.24890465622234592,468.8844773485199,337897.71428571426,37545.46624604166,-3670.889610389606,3,23741.661862378125,1.1986282864272018,0.442,0.73,0.381,97.062,0.0781,-4.673,0.0755
As If It's Your Last,BLACKPINK,1,3,0.47629507795370113,-0.9991410900526811,-0.06705666980983245,440.9531676907416,21310.285714285714,12395.871325500573,423.314285714286,15,13441.460225269426,0.5060361377752682,0.786,0.852,0.455,125.036,0.0687,-2.687,0.0813
As the World Caves In,Matt Maltese,0,59,0.020416477703267696,-0.8995672073281451,-0.45409143791730977,537.6441360505228,99751.76190476191,119179.09609007812,-4278.646753246753,16,174477.8967626272,1.414421544549577,0.331,0.45,0.18,123.829,0.365,-5.362,0.034
As the World Caves In,Sarah Cothran,0,52,-0.22374396947340755,-0.9558568673704133,-0.5594370126262646,530.3785096199131,88653.61904761905,103979.34451495469,1296.441558441559,12,167644.06957189838,0.9847328797397271,0.422,0.25,0.246,124.026,0.441,-6.836,0.0351
Asal Mein,Darshan Raval,0,23,-0.30781830846360553,0.9999997996023499,0.21881548727246597,407.4419343520394,66757.85714285714,6146.072832736862,-343.19350649350633,2,6061.104086509321,1.0771349800661405,0.656,0.551,0.329,114.106,0.721,-6.43,0.0299
Astronaut In The Ocean,Masked Wolf,1,1,-0.5598679650398064,-0.9988577017899888,-0.929920090788797,306.6066852602918,1986.047619047619,482.70660281281937,26.958441558441564,18,808.0725462481695,0.8384543761638734,0.778,0.695,0.472,149.996,0.175,-6.865,0.0913
At Last,Etta James,0,64,-0.13164985197534884,-0.3878739902434294,-0.46398216289350136,238.71597375718508,21962.363636363636,21227.79019147361,2886.6545454545458,10,26867.992426119225,1.0,0.274,0.348,0.328,87.43,0.547,-8.631,0.0293
At My Worst,Pink Sweat$,1,1,-0.3776307176959828,0.7560633041828668,-0.24854894111146947,479.60137093151303,75972.09523809524,37517.2248807509,4075.42987012987,19,31903.362072475997,0.40700187151199063,0.813,0.415,0.667,91.921,0.777,-5.926,0.0349
At My Worst (feat. Kehlani),Pink Sweat$,0,80,0.2472693273510735,-0.9853573867505376,-0.1354979776099191,357.6636066844498,6171.0,1431.9457292190132,41.5974025974026,18,1811.3470643418948,0.9270696904942441,0.731,0.484,0.35,92.043,0.73,-5.579,0.0354
"Ateş, Elbet",Keişan,0,18,-0.23759918799334578,0.7580936343145015,0.44225436732599893,406.9145357082346,57667.0,21539.043804217494,-3211.0948051948058,0,5725.121780364152,2.1711280477794035,0.537,0.524,0.138,144.691,0.231,-8.218,0.108
Atrévete-Te-Te,Calle 13,0,84,-0.14520901435046907,-0.9914026236401802,-0.6563865683709931,406.6317921722848,3869.285714285714,4750.669026998369,-106.47142857142853,8,7419.629225237607,1.5038130381303816,0.829,0.878,0.883,87.991,0.0959,-5.951,0.101
Attention,Charlie Puth,1,1,0.9987046137638094,-0.9999999999999698,-0.3862156860054873,523.0533738214913,30965.14285714286,64160.78963954597,-3604.3220779220774,2,89094.36954381573,6.186362390350877,0.775,0.613,0.797,100.066,0.109,-4.586,0.0542
"Attention, please!",ENHYPEN,0,30,-0.3719172700517373,-0.9983015872529867,-0.6652489686091528,481.31644300400234,30729.904761904763,32662.204156668333,-968.6246753246754,2,55529.39888336177,1.42424349318894,0.498,0.871,0.613,150.035,0.000483,-4.593,0.0494
Até A Próxima Vida - Ao Vivo,Henrique & Juliano,0,87,-0.35991189344920493,0.8866085560608593,0.19072602256412527,458.95601721078964,144311.47619047618,21075.575621397453,-552.1597402597406,8,21280.740986805416,0.9744441233024634,0.587,0.755,0.629,117.606,0.135,-4.038,0.184
Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo,Diego & Victor Hugo,0,75,-0.14049072169091906,0.6502624238774368,0.21702390976749344,472.11489759405777,152890.90476190476,30755.458716268116,2189.8610389610385,15,29107.01286026273,0.744030103340551,0.411,0.863,0.625,155.18,0.0743,-3.867,0.0904
Au clair de la rue,Benab,0,46,0.2510465674799228,-0.6026667978023377,-0.20139980626332213,424.95603540231,65303.857142857145,12720.978864274011,-1528.3649350649343,8,8609.363742315687,1.4437730570453158,0.634,0.633,0.507,165.255,0.512,-6.789,0.06
Auf Wiedersehen - Recorded at Spotify Studios Stockholm,Cherrie,0,17,0.3543618277893594,-0.970610932949079,-0.03552874846274521,427.91532463712696,72227.61904761905,12283.301593844852,-1491.5181818181827,7,10074.270621116944,1.3345708062204864,0.682,0.595,0.555,158.111,0.102,-9.378,0.0475
